1.19956814,0.77594577,-0.07676644,-0.98034782,1.35116356,-0.79520264,1.35997011,0.26755733,0.01364184,-0.06884807,-1.50331976,-0.15988671,0.27300365,0.00524389
1.20495413,0.77630613,-0.07811222,-0.99874978,1.35159024,-0.78931217,1.35938239,0.27121312,0.02299622,-0.06595427,-0.29253740,0.20896271,0.30157869,-0.03598498
1.21043193,0.77658803,-0.07940453,-0.98824717,1.36018640,-0.78366710,1.35960202,0.27688744,-0.00026168,-0.06327155,1.40074960,0.61281082,0.26957766,0.04598209
1.21606700,0.77678227,-0.08064460,-0.93547686,1.37142954,-0.77721951,1.35874040,0.28718585,0.02195599,-0.06095081,3.95931594,0.38334994,0.34176434,-0.06573628
1.22193966,0.77709703,-0.08183479,-0.83122064,1.36764231,-0.77048739,1.35844653,0.29253052,-0.00565335,-0.06079464,4.02095356,-1.22159074,0.64541148,-0.02470489
1.22729483,0.77673748,-0.08358216,-0.81819960,1.35534660,-0.78328080,1.36514621,0.26144236,-0.02241923,-0.08805726,0.20513727,0.08261388,-1.33686697,0.27509824
1.23244714,0.77634207,-0.08531020,-0.81425093,1.35717622,-0.82103753,1.36830270,0.25460056,-0.01636083,-0.08479547,0.19767737,0.08699577,-2.32615442,0.03226658
1.23750191,0.77606926,-0.08697127,-0.81026322,1.35883163,-0.87317073,1.36606467,0.25158290,-0.01203994,-0.08133650,0.20434387,0.07393661,-2.78949344,-0.24551592
1.24253198,0.77590686,-0.08856076,-0.80596241,1.35996903,-0.92933550,1.35877596,0.25190696,-0.00348760,-0.07768394,0.22571394,0.04082625,-2.75034635,-0.45334480
1.24759623,0.77594442,-0.09007581,-0.80118769,1.36042084,-0.98031195,1.34937722,0.25481195,0.00710486,-0.07390718,0.25210940,0.00414800,-2.29752924,-0.44167812
1.25273831,0.77615495,-0.09151610,-0.79599739,1.36040217,-1.01861879,1.34299904,0.25954203,0.01046569,-0.07020627,0.26809769,-0.00815779,-1.49819079,-0.15828142
1.25799227,0.77643944,-0.09288659,-0.79030424,1.35981037,-1.03701061,1.34415067,0.26595909,0.01919593,-0.06707743,0.29178321,-0.03271233,-0.29578667,0.27817132
1.26338826,0.77664745,-0.09420009,-0.78478456,1.36002899,-1.02661645,1.35486060,0.27377326,-0.00416344,-0.06431780,0.26282829,0.04982070,1.39563330,0.75366905
